src,trgt,Pearson
G27,G59,1.40080909202076
G27,G60,0.168436534659923
G27,G61,0.00116134856536531
G27,G62,0.000544583171817788
G27,G63,0.108655301692827
G27,G64,0.133586418450601
G27,G65,0.000690915874852233
G27,G66,0.000731373393843554
G27,G67,0.99020846779733
G27,G68,0.00121030002018639
G27,G69,0.00132092937717688
G27,G70,0.00123651353627266
G27,G71,0.00123067785118909
G27,G72,1.22434278391215
G27,G73,1.44765344493614
G27,G74,0.109118220516875
G27,G75,1.38592817080615
G27,G76,0.129359959197386
G27,G77,0.00997304593606442
G27,G78,0.078185826620821
G27,G79,0.00437754080512947
G27,G80,0.00123336775184519
G27,G81,5.22797408784085e-05
G27,G82,1.03390275927312
G27,G83,0.156729925844824
G27,G84,0.000171711596494915
G27,G85,0.00824541289764194
G27,G86,0.00579409804046468
G27,G87,1.43561031131201
G27,G88,0.00824376722875112
G27,G89,0.00339004081647055
G27,G90,0.0304679357761217
G27,G91,0.00115243493263724
G27,G92,0.00252634534278986
G27,G93,0.000619625707586683
G27,G94,0.000837952799020497
G27,G95,0.000785804456699867
G27,G96,0.000657746009098398
G27,G97,0.00129093436060454
G27,G98,0.149017171654242
G27,G99,0.000136449763088586
G28,G0,0.957959904476224
G28,G1,0.213969771784456
G28,G2,0.0876489584694814
G28,G3,0.3348905536855
G28,G4,0.353092709223604
G28,G5,0.00214993248786672
G28,G6,0.448877278706418
G28,G7,0.41755752398026
G28,G8,0.532941046282593
G28,G9,1.87047680666431
G28,G10,1.53067206842171
G28,G11,0.44822686831666
G28,G12,1.77127083142505
G28,G13,0.000528950069921143
G28,G14,1.66896124354
G28,G15,1.73181597839352
G28,G16,1.73376351564512
G28,G17,1.63526830233497
G28,G18,0.0658100926068624
G28,G19,0.0917073546374943
G28,G20,0.0749767239555281
G28,G21,1.18384889108473
G28,G22,0.0963682535572626
G28,G23,1.65065248531739
G28,G24,0.0909628339549535
G28,G25,0.0934296624116708
G28,G26,0.0797256330544132
G28,G27,0.00149148943237359
G28,G28,0
G28,G29,0.00160569157795429
G28,G30,0.0962118137952314
G28,G31,0.0869480427704149
G28,G32,0.0815141880600443
G28,G33,0.0962313923136089
G28,G34,1.76347301791598
G28,G35,0.000681216646685061
G28,G36,0.283882947016476
G28,G37,1.63300688626504
G28,G38,0.228497883855229
G28,G39,0.101661786770964
G28,G40,1.60928836234012
G28,G41,1.0240837059796
G28,G42,0.128893310748294
G28,G43,1.53368796661418
G28,G44,0.00132573187788602
G28,G45,0.0316149537478546
G28,G46,0.0943985587526606
G28,G47,0.0898005372577909
G28,G48,1.44368702803101
G28,G49,1.76314106894714
G28,G50,0.0809480667599551
G28,G51,1.76749323727264
G28,G52,1.69792109912495
G28,G53,0.360362399025473
G28,G54,1.49363464716017
G28,G55,1.19759776401648
G28,G56,0.0979375876640889
G28,G57,0.0016250106432914
G28,G58,1.79972915400746
G28,G59,0.000798729101952848
G28,G60,0.118137072648579
G28,G61,1.73973622714294
G28,G62,1.78537081467447
G28,G63,0.0804920213830721
G28,G64,0.108006586511627
G28,G65,1.72467796071943
G28,G66,1.59833394983444
G28,G67,0.00128592727513017
G28,G68,1.73287301046201
G28,G69,1.62282510445749
G28,G70,1.39080142723263
G28,G71,1.6534425440572
G28,G72,0.00717475967404704
G28,G73,0.000863970652834617
G28,G74,0.127980029950679
G28,G75,0.00160389762709309
G28,G76,0.00889491724209561
G28,G77,0.343745373831803
G28,G78,0.716912538469319
G28,G79,0.0520043267022063
G28,G80,0.0215506962065393
G28,G81,1.41291915226107
G28,G82,0.000769050008645497
G28,G83,0.0796873417729802
G28,G84,1.04528262801036
G28,G85,0.271694012116794
G28,G86,0.0408339735507574
G28,G87,0.00148869331207812
G28,G88,0.30398937556067
G28,G89,0.0568447504928834
G28,G90,0.38368994160947
G28,G91,1.70344952466197
G28,G92,0.0730891110804088
G28,G93,1.61705256996031
G28,G94,0.00704756946013241
G28,G95,0.0214146679498363
G28,G96,1.54325618170201
G28,G97,1.50756397025776
G28,G98,0.0962365278824859
G28,G99,1.33057225395118
G29,G0,0.0215583711782665
G29,G1,0.0112188663479371
G29,G2,0.00789286873677233
G29,G3,0.00923684801922382
G29,G4,0.231556559221661
G29,G5,1.44199713469726
G29,G6,0.170469044040025
G29,G7,0.19798446430385
G29,G8,0.117953945048782
G29,G9,0.00633981297960107
G29,G10,0.000936976590643379
G29,G11,0.265151021113288
G29,G12,0.000831874348166961
G29,G13,1.64812470488107
G29,G14,0.00100535953391825
G29,G15,0.00121441256930145
G29,G16,0.00141211466568476
G29,G17,0.000788722792225055
G29,G18,0.212320959291366
G29,G19,0.195748597535744
G29,G20,0.140454017072813
G29,G21,5.39858555041028e-05
G29,G22,0.158413273745889
G29,G23,0.00049567035508841
G29,G24,0.199692155092553
G29,G25,0.167787981096242
G29,G26,0.161248919479848
G29,G27,1.42040327303735
G29,G28,0.00160569157795429
G29,G29,0
G29,G30,0.167669982990519
G29,G31,0.151591848324374
G29,G32,0.172766875147377
G29,G33,0.16330323073856
G29,G34,0.00110704284820732
G29,G35,1.44713098860848
G29,G36,0.272918929381609
G29,G37,0.00131625495298503
G29,G38,0.00222542102319248
G29,G39,0.0907665483722648
G29,G40,0.000847064936272564
G29,G41,0.00223856260018744
G29,G42,0.155820822721493
G29,G43,0.00104317522232894
G29,G44,1.51333175510614
G29,G45,3.8793393364113e-05
G29,G46,0.180659054357562
G29,G47,0.0776799978374296
G29,G48,0.00134402164242573
G29,G49,0.00128970692210555
G29,G50,0.167307783611636
G29,G51,0.000939433525260201
G29,G52,0.000844743601534537
G29,G53,0.188337796377867
G29,G54,0.000962497312401132
G29,G55,0.000601109316223959
G29,G56,0.0814492580178309
G29,G57,1.63384523532832
G29,G58,0.000934754237380312
G29,G59,1.5891530876234
G29,G60,0.180582597057867
G29,G61,0.00128912726206752
G29,G62,0.000587622632784502
G29,G63,0.116208923933203
G29,G64,0.13909799805476
G29,G65,0.00086151019898143
G29,G66,0.00106740733292495
G29,G67,1.06792531759475
G29,G68,0.00129474502760577
G29,G69,0.00131169759352305
G29,G70,0.00138905849544874
G29,G71,0.00127604707451679
G29,G72,1.29471968379032
G29,G73,1.56352763193126
G29,G74,0.117258023360046
G29,G75,1.42177294415008
G29,G76,0.136214083503727
G29,G77,0.00953373476274515
G29,G78,0.079644929349496
G29,G79,0.00437277966479986
G29,G80,0.00113292532486713
G29,G81,5.23524106710395e-05
G29,G82,1.10949634663623
G29,G83,0.157062577255234
G29,G84,0.000188928747423854
G29,G85,0.00769903906135906
G29,G86,0.00514504719526779
G29,G87,1.58230113028259
G29,G88,0.00725253922959396
G29,G89,0.00480554085343518
G29,G90,0.0324522771095398
G29,G91,0.00118717816230464
G29,G92,0.00255520077937081
G29,G93,0.000633713636514937
G29,G94,0.0017343106076332
G29,G95,0.00113407843798869
G29,G96,0.000656325614893014
G29,G97,0.00128014880303698
G29,G98,0.154567443412415
G29,G99,0.00019955446067463
G30,G0,0.026674582287019
G30,G1,0.0512857439443091
G30,G2,0.0285418271309577
G30,G3,0.0596365170575551
G30,G4,0.00142740672918825
G30,G5,0.126669598445527
G30,G6,0.00016640534243539
G30,G7,0.000197469466786678
G30,G8,0.0015571183262272
G30,G9,0.11284357606449
G30,G10,0.0915825385843541
G30,G11,0.255749024923699
G30,G12,0.0938500169715462
G30,G13,0.155956131084173
G30,G14,0.0909704360885355
G30,G15,0.0964078132661013
G30,G16,0.0989150957817339
G30,G17,0.0977062963489219
G30,G18,0.535238518584601
G30,G19,0.477399951765454
G30,G20,0.405027776634235
G30,G21,0.0786324340072146
G30,G22,0.475173045530972
G30,G23,0.0921223312224786
G30,G24,0.498145868820767
G30,G25,0.414185435441185
G30,G26,0.373661317353319
G30,G27,0.160475915878615
G30,G28,0.0962118137952314
G30,G29,0.167669982990519
G30,G30,0
G30,G31,0.408286779479097
G30,G32,0.4409253047907
G30,G33,0.427732334868359
G30,G34,0.099390388245167
G30,G35,0.156554492757034
G30,G36,0.00805260143766472
G30,G37,0.0952503994693412
G30,G38,0.0341441926297085
G30,G39,0.248091957154145
G30,G40,0.0918150301949162
G30,G41,0.090188049294785
G30,G42,0.392965960348531
G30,G43,0.104031695062633
G30,G44,0.162725370791123
G30,G45,0.00196570873280867
G30,G46,0.498243941221324
G30,G47,0.203906918762149
G30,G48,0.0985759448226317
G30,G49,0.0967446823696261
G30,G50,0.455208544772596
G30,G51,0.09782451499408
G30,G52,0.0934652653988945
G30,G53,0.000497495181083892
G30,G54,0.0958449427179119
G30,G55,0.0816209094989374
G30,G56,0.211784557136102
G30,G57,0.168040165967863
G30,G58,0.0945125711225633
G30,G59,0.157535042672953
G30,G60,0.525739468778575
G30,G61,0.0977550362831695
G30,G62,0.0914015447694174
G30,G63,0.344828456593424
G30,G64,0.361758155752156
G30,G65,0.0949099354236804
G30,G66,0.0909782578748038
G30,G67,0.147690111580352
G30,G68,0.0999928203154507
G30,G69,0.0957355668752846
G30,G70,0.0967202930153672
G30,G71,0.099941105116814
G30,G72,0.183060896966037
G30,G73,0.155410721759258
G30,G74,0.340856240464486
G30,G75,0.155514254590839
G30,G76,0.17365010184488
G30,G77,0.0685485395243233
G30,G78,0.0115575287209305
G30,G79,0.0399477717834147
G30,G80,0.00567929251006768
G30,G81,0.0853008352415958
G30,G82,0.151209757992367
G30,G83,0.420134040046978
G30,G84,0.0741498245304514
G30,G85,0.0439390556458786
G30,G86,0.0278917661213406
G30,G87,0.161531403940956
G30,G88,0.0620270130873303
G30,G89,0.0350622221765107
G30,G90,0.0850105037255265
G30,G91,0.0956306311416238
G30,G92,0.0325838269500601
G30,G93,0.0975919081134026
G30,G94,0.00927399112408888
G30,G95,0.01303470976126
G30,G96,0.0838608066625576
G30,G97,0.102178498496396
G30,G98,0.503970782811217
G30,G99,0.0896371247816549
G31,G0,0.0237454623725009
G31,G1,0.0578323313497068
G31,G2,0.0192044007146997
G31,G3,0.0618825531012652
G31,G4,0.00137570727990493
G31,G5,0.115699061446634
G31,G6,0.000205289639349302
G31,G7,0.000526648996357611
G31,G8,0.0015809483194171
G31,G9,0.0995635147040342
G31,G10,0.0933867988655942
G31,G11,0.238168575089328
G31,G12,0.0829920929015963
G31,G13,0.136110977244765
G31,G14,0.0843345036609973
G31,G15,0.089406069429291
G31,G16,0.0901892588653538
G31,G17,0.0864281164760934
G31,G18,0.420857019599227
G31,G19,0.343788719092612
G31,G20,0.31138089879716
G31,G21,0.0720070081462756
G31,G22,0.417918639356511
G31,G23,0.08305499545833
G31,G24,0.482895124795254
G31,G25,0.344103488779629
G31,G26,0.331314212306915
G31,G27,0.140125574722114
G31,G28,0.0869480427704149
G31,G29,0.151591848324374
G31,G30,0.408286779479097
G31,G31,0
G31,G32,0.369543139137664
G31,G33,0.362012229433441
G31,G34,0.086630655925633
G31,G35,0.140917898956643
G31,G36,0.00755752843000217
G31,G37,0.083881751995872
G31,G38,0.0445448769698739
G31,G39,0.204947131129737
G31,G40,0.0842045411819397
G31,G41,0.0802421473330843
G31,G42,0.386336014764837
G31,G43,0.0910035690006643
G31,G44,0.151222486823616
G31,G45,0.00313028111436136
G31,G46,0.448136291069924
G31,G47,0.153335047879825
G31,G48,0.081649193783403
G31,G49,0.0850128097631474
G31,G50,0.33445715796923
G31,G51,0.0878964786278858
G31,G52,0.0883873718098364
G31,G53,0.00057126629342808
G31,G54,0.0847250714867321
G31,G55,0.0799543481317097
G31,G56,0.147441660865046
G31,G57,0.155073117634597
G31,G58,0.0862199440516927
G31,G59,0.144689890365338
G31,G60,0.421298172573478
G31,G61,0.090339249492001
G31,G62,0.0862605243360286
G31,G63,0.382102600885301
G31,G64,0.336998922152212
G31,G65,0.0871954907783276
G31,G66,0.0897725417548862
G31,G67,0.137149545742978
G31,G68,0.0901224712317402
G31,G69,0.0845818950269959
G31,G70,0.0847942612550798
G31,G71,0.0869995454115516
G31,G72,0.162274525993637
G31,G73,0.144967483596251
G31,G74,0.30518818983428
G31,G75,0.147761726018402
G31,G76,0.181188842289403
G31,G77,0.0659846723499429
G31,G78,0.0103951270656545
G31,G79,0.0216702872231299
G31,G80,0.00147403223002575
G31,G81,0.072144203176191
G31,G82,0.140184190789798
G31,G83,0.408408714540912
G31,G84,0.0734247976156046
G31,G85,0.0542295237149805
G31,G86,0.0125619701182141
G31,G87,0.144143796289787
G31,G88,0.0604428668746479
G31,G89,0.024236860093993
G31,G90,0.0787902918079566
G31,G91,0.085742642121252
G31,G92,0.0315040156969077
G31,G93,0.0909783530394853
G31,G94,0.00659329901202072
G31,G95,0.00911182502441885
G31,G96,0.0819675801525322
G31,G97,0.0834255337482455
G31,G98,0.421201803312216
G31,G99,0.0776653054017621
G32,G0,0.0191782580791132
G32,G1,0.0391601229501677
G32,G2,0.0128919619168397
G32,G3,0.0476352931974269
G32,G4,0.0034693753115357
G32,G5,0.130223704060941
G32,G6,0.00127586678960376
G32,G7,0.00139365771184957
G32,G8,0.000366436124615967
G32,G9,0.0947953534650924
G32,G10,0.080792298438671
G32,G11,0.232419221880904
G32,G12,0.0770333154053755
G32,G13,0.157320612482058
G32,G14,0.073570502977444
G32,G15,0.082139525394615
G32,G16,0.0815064652844161
G32,G17,0.0826155972892291
G32,G18,0.485179285581952
G32,G19,0.380880797562384
G32,G20,0.301501434195817
G32,G21,0.066746907765899
G32,G22,0.400266590564801
G32,G23,0.0746766277572351
G32,G24,0.407776836225892
G32,G25,0.354067915084341
G32,G26,0.315144251261915
G32,G27,0.159159373932225
G32,G28,0.0815141880600443
G32,G29,0.172766875147377
G32,G30,0.4409253047907
G32,G31,0.369543139137664
G32,G32,0
G32,G33,0.351208570427844
G32,G34,0.0836933631768459
G32,G35,0.165235800600769
G32,G36,0.0115531450862469
G32,G37,0.0797214446008719
G32,G38,0.0303692884125717
G32,G39,0.20545329452545
G32,G40,0.0753017691055367
G32,G41,0.0755062655981645
G32,G42,0.362260843270973
G32,G43,0.0867663104315465
G32,G44,0.168967802858549
G32,G45,0.00263901206529314
G32,G46,0.438433138759234
G32,G47,0.146192044060117
G32,G48,0.08232753925517
G32,G49,0.0778092297384874
G32,G50,0.340350216535628
G32,G51,0.0798435356847862
G32,G52,0.0807792425943841
G32,G53,0.00142586235410177
G32,G54,0.0796437937666236
G32,G55,0.0688195929901152
G32,G56,0.16021390540399
G32,G57,0.172606565265682
G32,G58,0.0794719927274598
G32,G59,0.159441037563853
G32,G60,0.450827703511066
G32,G61,0.0795477559909692
G32,G62,0.077184304980464
G32,G63,0.262495876874584
G32,G64,0.32679404406753
G32,G65,0.0834503821472926
G32,G66,0.0765850674263332
G32,G67,0.164474098092119
G32,G68,0.0819807713289933
G32,G69,0.076311160893939
G32,G70,0.0763959185234311
G32,G71,0.0817157904275981
G32,G72,0.186385169092299
G32,G73,0.159829304030136
G32,G74,0.304699325128256
G32,G75,0.15880201007178
G32,G76,0.166752238652349
G32,G77,0.0593206163519821
G32,G78,0.00829017271904622
G32,G79,0.0226735024191508
G32,G80,0.00164648939545055
G32,G81,0.0701796426847998
G32,G82,0.139390863611081
G32,G83,0.371345806454589
G32,G84,0.0603382537844242
G32,G85,0.0401989089095312
G32,G86,0.0253211925369897
G32,G87,0.165338672726575
G32,G88,0.0489900265018191
G32,G89,0.0220668138303988
G32,G90,0.0792581000809505
G32,G91,0.0770023465672347
G32,G92,0.0197456515017641
G32,G93,0.0806069580355995
G32,G94,0.00954238872849012
G32,G95,0.0116093232212627
G32,G96,0.0728921985807827
G32,G97,0.0809228061691404
G32,G98,0.351542978167986
G32,G99,0.0797170251663265
G33,G0,0.0273959119766575
G33,G1,0.0554569747215366
G33,G2,0.0354903226288046
G33,G3,0.0656844549581118
G33,G4,0.00102450452329468
G33,G5,0.12843522322782
G33,G6,0.000145852187667037
G33,G7,0.000114568598784055
G33,G8,0.00203491019857257
G33,G9,0.112938693436016
G33,G10,0.0905449798927604
G33,G11,0.266202997290716
G33,G12,0.0961397345366555
G33,G13,0.154900771670571
G33,G14,0.0993814423561786
G33,G15,0.098038354711835
G33,G16,0.0944949373415298
G33,G17,0.0902550942730706
G33,G18,0.469344512104395
G33,G19,0.361099236196843
G33,G20,0.339508476584299
G33,G21,0.0788288852586938
G33,G22,0.414256476881679
G33,G23,0.0904124162069909
G33,G24,0.411672278627601
G33,G25,0.347482074287554
G33,G26,0.342117150939104
G33,G27,0.159717526994192
G33,G28,0.0962313923136089
G33,G29,0.16330323073856
G33,G30,0.427732334868359
G33,G31,0.362012229433441
G33,G32,0.351208570427844
G33,G33,0
G33,G34,0.0972319026996026
G33,G35,0.153990622334645
G33,G36,0.00597913579273255
G33,G37,0.0956943211945261
G33,G38,0.0256454423173903
G33,G39,0.209783730663646
G33,G40,0.093168116684706
G33,G41,0.089642719429086
G33,G42,0.32446381485034
G33,G43,0.0944443663521571
G33,G44,0.160473108816366
G33,G45,0.0046171294326476
G33,G46,0.381825821107489
G33,G47,0.162506671349132
G33,G48,0.0974221573650452
G33,G49,0.0927423187081401
G33,G50,0.368230835188226
G33,G51,0.0979169586893087
G33,G52,0.0909802147551266
G33,G53,0.000240874323066938
G33,G54,0.0930746304292742
G33,G55,0.0829583342584963
G33,G56,0.164327491097227
G33,G57,0.169219143008568
G33,G58,0.0933278360792479
G33,G59,0.160074593765919
G33,G60,0.424411769901615
G33,G61,0.0971035496523801
G33,G62,0.0932046445998154
G33,G63,0.303222256473663
G33,G64,0.332479828993098
G33,G65,0.0870594555486279
G33,G66,0.0929011325377445
G33,G67,0.142804916302131
G33,G68,0.0955109887125444
G33,G69,0.101474376854145
G33,G70,0.0939253124335201
G33,G71,0.0960772996044249
G33,G72,0.184225477679796
G33,G73,0.149308212243632
G33,G74,0.29219746399607
G33,G75,0.152633163112725
G33,G76,0.191733588587714
G33,G77,0.0656577223006665
G33,G78,0.0114947969677963
G33,G79,0.034538347876602
G33,G80,0.00603553232269311
G33,G81,0.0827237503666219
G33,G82,0.147468233882893
G33,G83,0.349179857509592
G33,G84,0.0734720764416207
G33,G85,0.0475394366580493
G33,G86,0.027835535614139
G33,G87,0.16303750690323
G33,G88,0.0675793398866686
G33,G89,0.0291486526918553
G33,G90,0.087318081680009
G33,G91,0.0974950355252228
G33,G92,0.0259360386373183
G33,G93,0.0986604772912408
G33,G94,0.00872865900495838
G33,G95,0.0129526181144894
G33,G96,0.0865819297803291
G33,G97,0.0959838239734156
G33,G98,0.416759684365296
G33,G99,0.0902707044362656
G34,G0,0.957635765321161
G34,G1,0.214387728901751
G34,G2,0.0886267975087981
G34,G3,0.331651138746182
G34,G4,0.35768880278027
G34,G5,0.0028803106373304
G34,G6,0.458192797774504
G34,G7,0.42840344039776
G34,G8,0.539083809502934
G34,G9,1.78572277499104
G34,G10,1.48301220753037
G34,G11,0.433741745381623
G34,G12,1.68615136042225
G34,G13,0.000229779105630338
G34,G14,1.56587540251896
G34,G15,1.71829985472657
G34,G16,1.71165119380203
G34,G17,1.66617313288487
G34,G18,0.0651016175210586
G34,G19,0.0923001262349835
G34,G20,0.0740041993491862
G34,G21,1.21350036182746
G34,G22,0.0951174061239216
G34,G23,1.63951989680421
G34,G24,0.0861439880961259
G34,G25,0.0922270265895092
G34,G26,0.0789048009905615
G34,G27,0.00104116061143107
G34,G28,1.76347301791598
G34,G29,0.00110704284820732
G34,G30,0.099390388245167
G34,G31,0.086630655925633
G34,G32,0.0836933631768459
G34,G33,0.0972319026996026
G34,G34,0
G34,G35,0.000318665982958655
G34,G36,0.289928542891511
G34,G37,1.55532983553398
G34,G38,0.225686299423182
G34,G39,0.100155219162912
G34,G40,1.54005719170704
G34,G41,1.00626278870917
G34,G42,0.127964235698699
G34,G43,1.54472830306052
G34,G44,0.000868100919663643
G34,G45,0.0314863025595758
G34,G46,0.0938225485660235
G34,G47,0.0875714801148441
G34,G48,1.4140600882492
G34,G49,1.75129650246586
G34,G50,0.0787089106156605
G34,G51,1.70815166274739
G34,G52,1.70392400114073
G34,G53,0.367789305151261
G34,G54,1.52564980306581
G34,G55,1.17446306081823
G34,G56,0.100334296348463
G34,G57,0.00122224629228634
G34,G58,1.79166311663782
G34,G59,0.000444822929550529
G34,G60,0.115379492692785
G34,G61,1.67962080991142
G34,G62,1.71502034642661
G34,G63,0.0780683437290264
G34,G64,0.104196076969717
G34,G65,1.69690455757456
G34,G66,1.56330750188835
G34,G67,0.000733494340446988
G34,G68,1.72788583034071
G34,G69,1.65213009267833
G34,G70,1.40024856586272
G34,G71,1.78747996270524
G34,G72,0.00641782598338959
G34,G73,0.000473518570784029
G34,G74,0.131059935184746
G34,G75,0.00122099922184512
G34,G76,0.008622389337695
G34,G77,0.340209996334868
G34,G78,0.7289751457988
G34,G79,0.0482500016940109
G34,G80,0.0198249687997432
G34,G81,1.42306193400356
G34,G82,0.000336937708571344
G34,G83,0.0795098649510771
G34,G84,1.06365163753977
G34,G85,0.269218852296364
G34,G86,0.0431767153669237
G34,G87,0.000942985797463085
G34,G88,0.299989402394684
G34,G89,0.0550101613455025
G34,G90,0.384698756066613
G34,G91,1.65043975957017
G34,G92,0.0745463133439539
G34,G93,1.61982509457395
G34,G94,0.00693930635115786
G34,G95,0.0205119128265511
G34,G96,1.54761688199789
G34,G97,1.46896251782254
G34,G98,0.0907096317838912
G34,G99,1.34401883236571
G35,G0,0.0250331905781976
G35,G1,0.00904946580872423
G35,G2,0.006407076351382
G35,G3,0.0070882241859584
G35,G4,0.243729103945038
G35,G5,1.40863815252373
G35,G6,0.179724474912441
G35,G7,0.208991798764184
G35,G8,0.128238664952896
G35,G9,0.00402836989365439
G35,G10,0.000297083008504599
G35,G11,0.24791459772542
G35,G12,0.000296724815186701
G35,G13,1.48673676867125
G35,G14,0.000303391649241002
G35,G15,0.000442008641604305
G35,G16,0.000496613397296517
G35,G17,0.000152794247390269
G35,G18,0.19792178864377
G35,G19,0.179464775245323
G35,G20,0.127950929419536
G35,G21,1.19470729046153e-05
G35,G22,0.139217024489392
G35,G23,3.61691102253355e-05
G35,G24,0.183031553512229
G35,G25,0.152675090409874
G35,G26,0.15138056473571
G35,G27,1.35676040422887
G35,G28,0.000681216646685061
G35,G29,1.44713098860848
G35,G30,0.156554492757034
G35,G31,0.140917898956643
G35,G32,0.165235800600769
G35,G33,0.153990622334645
G35,G34,0.000318665982958655
G35,G35,0
G35,G36,0.284646176371015
G35,G37,0.00045423686856077
G35,G38,0.00191452689337829
G35,G39,0.0841314457933672
G35,G40,0.000245076070523816
G35,G41,0.000949644315555344
G35,G42,0.140934415471736
G35,G43,0.000275433983960752
G35,G44,1.47909197054617
G35,G45,8.18699088126539e-05
G35,G46,0.176054890614856
G35,G47,0.0703816843507566
G35,G48,0.000417004790177113
G35,G49,0.000432905329196029
G35,G50,0.152955907899728
G35,G51,0.000314166808772171
G35,G52,0.000212436028426696
G35,G53,0.201781787748359
G35,G54,0.000302491986284342
G35,G55,7.5253482763667e-05
G35,G56,0.0720572229369157
G35,G57,1.50956509087069
G35,G58,0.000156805277449277
G35,G59,1.49124040487463
G35,G60,0.161256539118989
G35,G61,0.000446053491096207
G35,G62,9.97184355602587e-05
G35,G63,0.110056304609097
G35,G64,0.126327229893163
G35,G65,0.000210273121720742
G35,G66,0.000305963098803112
G35,G67,1.05483374314723
G35,G68,0.000351372251023513
G35,G69,0.000485024046399254
G35,G70,0.000443365772078704
G35,G71,0.000384813079819942
G35,G72,1.16266028179179
G35,G73,1.41277340877988
G35,G74,0.106322807309956
G35,G75,1.43364422332308
G35,G76,0.13335627548616
G35,G77,0.00763171239629019
G35,G78,0.0877553639639301
G35,G79,0.00287067030417026
G35,G80,0.00136358496661695
G35,G81,1.39090319046947e-05
G35,G82,1.08689865648458
G35,G83,0.154457149824722
G35,G84,3.23729568213416e-06
G35,G85,0.00572590056400994
G35,G86,0.0040969249660395
G35,G87,1.42499966634763
G35,G88,0.00532283188905328
G35,G89,0.00277179080987387
G35,G90,0.0255785056088755
G35,G91,0.000313464277382258
G35,G92,0.00241154726294203
G35,G93,0.000160151366175702
G35,G94,0.00176886627728237
G35,G95,0.000668050637375021
G35,G96,0.000174150908349573
G35,G97,0.000430244393793526
G35,G98,0.148969421107135
G35,G99,8.7345557312604e-07
G36,G0,0.58908331666285
G36,G1,0.101846407247665
G36,G2,0.0402835861748872
G36,G3,0.152441804980544
G36,G4,1.24551434467933
G36,G5,0.374957994064186
G36,G6,1.23536523974686
G36,G7,1.24707431173065
G36,G8,1.02526843780003
G36,G9,0.24365202843328
G36,G10,0.290044137321021
G36,G11,0.00416908425822191
G36,G12,0.293144096485466
G36,G13,0.293293540588868
G36,G14,0.287150818501023
G36,G15,0.285750973435996
G36,G16,0.285137034045897
G36,G17,0.287821713858474
G36,G18,0.0227917394898785
G36,G19,0.0109349484233291
G36,G20,0.008572733002822
G36,G21,0.288586330250227
G36,G22,0.00796825500760581
G36,G23,0.29644472200882
G36,G24,0.0132642925565646
G36,G25,0.00671149676105119
G36,G26,0.00894060182780972
G36,G27,0.261926147969824
G36,G28,0.283882947016476
G36,G29,0.272918929381609
G36,G30,0.00805260143766472
G36,G31,0.00755752843000217
G36,G32,0.0115531450862469
G36,G33,0.00597913579273255
G36,G34,0.289928542891511
G36,G35,0.284646176371015
G36,G36,0
G36,G37,0.283718743258909
G36,G38,0.0737304765540167
G36,G39,9.40890780587764e-05
G36,G40,0.29411495400167
G36,G41,0.238056082470484
G36,G42,0.00301874443670066
G36,G43,0.283195752144383
G36,G44,0.272815311499446
G36,G45,0.0171837600314278
G36,G46,0.011563769768581
G36,G47,6.06781312407764e-05
G36,G48,0.280319816293441
G36,G49,0.285985187314349
G36,G50,0.0110127161029215
G36,G51,0.287085636288029
G36,G52,0.293203564525462
G36,G53,1.17009440221233
G36,G54,0.283654153986443
G36,G55,0.274308159703332
G36,G56,2.96473164605192e-06
G36,G57,0.270083122553062
G36,G58,0.295051788400978
G36,G59,0.285135127693557
G36,G60,0.00548483115746984
G36,G61,0.283150204089913
G36,G62,0.297991287183345
G36,G63,0.00352860946040308
G36,G64,0.00386211499756461
G36,G65,0.295752347907
G36,G66,0.284520963830497
G36,G67,0.247313616219964
G36,G68,0.285908888510481
G36,G69,0.28389270694304
G36,G70,0.274272292855069
G36,G71,0.280728081702561
G36,G72,0.211625647700486
G36,G73,0.278225967944236
G36,G74,0.000544352070627481
G36,G75,0.259995615874791
G36,G76,0.0368164633030065
G36,G77,0.150637822328778
G36,G78,0.770541869257614
G36,G79,0.00896649203383113
G36,G80,0.00594359052883161
G36,G81,0.305763715374916
G36,G82,0.260708627369808
G36,G83,0.0107610448363418
G36,G84,0.281041898007012
G36,G85,0.138645567804321
G36,G86,0.00909036451223781
G36,G87,0.272210720908891
G36,G88,0.137722171271005
G36,G89,0.0107765468648365
G36,G90,0.0667644714689442
G36,G91,0.285419307177089
G36,G92,0.0196170197574477
G36,G93,0.287404403535503
G36,G94,0.000153445918309699
G36,G95,0.00430767364654102
G36,G96,0.292183908863482
G36,G97,0.282772579051084
G36,G98,0.00788148443713465
G36,G99,0.294112581636808
G37,G0,0.933485563779929
G37,G1,0.205903380683501
G37,G2,0.0806749574899
G37,G3,0.328179014989878
G37,G4,0.353013315618773
G37,G5,0.0024961287225338
G37,G6,0.446003809319197
G37,G7,0.41889596172175
G37,G8,0.52577098323963
G37,G9,1.66640759477367
G37,G10,1.38420075047962
G37,G11,0.436028984624102
G37,G12,1.67425473683843
G37,G13,0.000369948194936998
G37,G14,1.58524725807119
G37,G15,1.58751214678676
G37,G16,1.61672736533282
G37,G17,1.49467644780283
G37,G18,0.0660212900036863
G37,G19,0.0892342019181803
G37,G20,0.081443284203168
G37,G21,1.17776486542244
G37,G22,0.0965774818488536
G37,G23,1.51935328607976
G37,G24,0.0892580593026354
G37,G25,0.0935998998973105
